R02124	C00473 + C00003 <=> C00376 + C00004 + C00080	Flavins Hemes C00038 C14818 C14819 & NADs
R01019	C00113 + C00084 + C00001 <=> C01359 + C00033	Pyrroloquinoline_Quinone IronSulfurClusters Flavins
R03535	C01359 + C00804 <=> C05985 + C00113 + C00001	Pyrroloquinoline_Quinone IronSulfurClusters Flavins
R10911	C00071 + C15602 + C00001 <=> C00060 + C15603	Pyrroloquinoline_Quinone IronSulfurClusters Flavins
R10912	C00071 + C15602 + C00001 => C00162 + C15603	Pyrroloquinoline_Quinone IronSulfurClusters Flavins
R01196	2 C00138 + C00024 + C00011 + 2 C00080 <=> 2 C00139 + C00022 + C00010	IronSulfurClusters & C00068 & C00010
R01199	2 C00139 + C00109 + C00010 => 2 C00138 + C00100 + C00011 + 2 C00080	IronSulfurClusters & C00068 & C00010
R09486	C00209 + 2 C00139 <=> 2 C00011 + 2 C00138 + 2 C00080	IronSulfurClusters
R10516	C00161 + C00010 + 2 C00139 <=> C00040 + C00011 + 2 C00138 + 2 C00080	C00010
R03015	C01001 + 2 C00139 + C00001 <=> C00862 + 2 C00138 + C00011 + 2 C00080	Molybdopterin IronSulfurClusters
R08060	C01001 + C00001 => C00058 + C00862	Molybdopterin IronSulfurClusters
R11743	C21629 + 2 C00139 + C00001 <=> C21621 + 2 C00138 + C00011 + 2 C00080	Molybdopterin IronSulfurClusters
R01197	2 C00138 + C00091 + C00011 + 2 C00080 <=> 2 C00139 + C00026 + C00010	C00305 & C00010
R07157	C00237 + C00001 + C00139 <=> C00011 + C00138	IronSulfurClusters & Ni-Fe-S_cluster
R07158	C00071 + C00001 + 2 C00139 <=> C00060 + 2 C00138 + 2 C00080	Molybdopterin & IronSulfurClusters
R08571	C00577 + C00001 + C00139 => C00258 + C00080 + C00138	Molybdopterin & IronSulfurClusters
R07159	C00118 + C00001 + 2 C00139 => C00197 + 2 C00080 + 2 C00138	Molybdopterin & IronSulfurClusters
R07160	C00141 + C00010 + 2 C00139 => C00630 + C00011 + 2 C00138 + C00080	IronSulfurClusters & C00010
R08566	C00233 + C00010 + 2 C00139 => C02939 + C00011 + 2 C00138 + C00080	IronSulfurClusters & C00010
R08567	C00671 + C00010 + 2 C00139 => C15980 + C00011 + 2 C00138 + C00080	IronSulfurClusters & C00010
R07161	C00331 + C00010 + C00139 <=> C15489 + C00011 + C00138	IronSulfurClusters & C00010
R00614	2 C00067 + C00001 => C00058 + C00132	NADs & C00038
R11913	C21766 + C00001 + C00028 <=> C21768 + C00030	Enzyme
R11914	C19798 + 2 C00001 + 2 C00028 <=> C21770 + 2 C00030	Enzyme
R00326	C00084 + C00028 + C00001 <=> C00033 + C00030	Enzyme
R00544	C00071 + C00028 + C00001 <=> C00060 + C00030	Molybdopterin & IronSulfurClusters
R00638	C00071 + C00028 + C00001 <=> C00162 + C00030	Molybdopterin & IronSulfurClusters
R10324	C00577 + C00001 + C00028 => C00258 + C00030	Molybdopterin & IronSulfurClusters & Flavins
R05746	C06701 + C00003 + C00001 <=> C00009 + C00004 + C00080	NADs
R05747	C11215 + C07292 <=> C06697 + C07293	Enzyme
R05748	C07294 + 2 C00051 <=> C07295 + C00127 + C00001	Enzyme
R10927	C11215 + C00342 <=> C06697 + C00343 + C00001	Enzyme
R09787	C06697 + C00001 + 2 C00125 <=> C11215 + 2 C00126 + 2 C00080	Molybdopterin & IronSulfurClusters
R05751	C06697 + C00001 + 2 C05357 <=> C11215 + 2 C05358 + 2 C00080	Molybdopterin & IronSulfurClusters
R05752	C06697 + C00028 <=> C11215 + C00030	Enzyme
R05276	C06387 + C01327 + C00006 => C06671 + C00005 + C00080	NADs
R02825	C00431 => C00763	Enzyme
R07226	C00227 + C00014 + C00343 + C00001 <=> C00037 + C00009 + C00342	Enzyme
R07227	C00227 + C00218 + C00343 + C00001 <=> C00213 + C00009 + C00342	Enzyme
R07228	C00227 + C00565 + C00343 + C00001 <=> C00719 + C00009 + C00342	Enzyme
R08588	C17010 + C00019 => C17017 + C05198 + C00073	IronSulfurClusters & C00019
R06268	C04536 + C00019 + C00001 => C11829 + C05198 + C00073	IronSulfurClusters & Cobalamins & C00019
R06269	C11829 + C00019 => C11830 + C05198 + C00073	IronSulfurClusters & Cobalamins & C00019
R06270	C11830 + C00019 => C11831 + C05198 + C00073	IronSulfurClusters & Cobalamins & C00019
R11494	C04536 + 3 C00019 + C00001 <=> C11831 + 3 C05198 + 3 C00001	IronSulfurClusters & Cobalamins & C00019
R05499	C06789 + 2 C00080 => C06790 + C01327	Enzyme
R05500	C06790 + 2 C00080 => C06791 + C01327	Enzyme
R05501	C06790 + 2 C00080 => C06792 + C01327	Enzyme
R05753	C06790 + C00698 + C00028 <=> C06789 + C00030	Enzyme
R10225	C10646 + C00006 <=> C05366 + C00005 + C00080	NADs
R10226	C18167 + C00006 <=> C10646 + C00005 + C00080	NADs
R10227	C20454 + C00006 <=> C20455 + C00005 + C00080	NADs
R10228	C20456 + C00006 <=> C20454 + C00005 + C00080	NADs
R01404	C00173 + C00006 <=> C00693 + C00005 + C00080	NADs
R04430	C05745 + C00006 <=> C04246 + C00005 + C00080	NADs
R04725	C05223 + C00006 <=> C05758 + C00005 + C00080	NADs
R04956	C05749 + C00006 <=> C05748 + C00005 + C00080	NADs
R04959	C05752 + C00006 <=> C05751 + C00005 + C00080	NADs
R04962	C05755 + C00006 <=> C05754 + C00005 + C00080	NADs
R04967	C05761 + C00006 <=> C05760 + C00005 + C00080	NADs
R04970	C05764 + C00006 <=> C05763 + C00005 + C00080	NADs
R10118	C20374 + C00005 + C00080 => C20375 + C00006	NADs
R10122	C20378 + C00005 + C00080 => C19846 + C00006	NADs
R10325	C20518 + 8 C00003 => C04638 + 8 C00004 + 8 C00080	Flavins & NADs
R10326	C20518 + 8 C00006 => C04638 + 8 C00005 + 8 C00080	Flavins & NADs
R10418	C20608 + C00006 <=> C20609 + C00005 + C00080	NADs
R05812	C11542 + C00004 + C00080 => C11543 + C00003	NADs
R10798	C05191 + C00003 <=> C06162 + C00004 + C00080	NADs
R10799	C05191 + C00006 <=> C06162 + C00005 + C00080	NADs
R10800	C05194 + C00003 <=> C06327 + C00004 + C00080	NADs
R10801	C05194 + C00006 <=> C06327 + C00005 + C00080	NADs
R11674	C21175 + 2 C00003 + 2 C00138 <=> C00323 + 2 C00004 + 2 C00139	C00020 & IronSulfurClusters & Flavins & NADs
R11675	C00136 + 2 C00003 + 2 C00138 <=> C00877 + 2 C00004 + 2 C00139	NADs
R03709	C01198 + C00003 => C01772 + C00004 + C00080	NADs
R11676	C01432 + 2 C00003 + 2 C00138 <=> C00022 + 2 C00004 + 2 C00139	NADs
R11226	C11242 + 3 C00006 => C21217 + 3 C00005 + 3 C00080	NADs
R11518	C21435 + 3 C00005 + 3 C00080 => C11243 + 3 C00006	NADs
R11927	C21773 + C00006 <=> C21774 + C00005 + C00080	NADs
R01728	C00254 + C00003 <=> C01179 + C00011 + C00004 + C00080	NADs
R01730	C00254 + C00006 <=> C01179 + C00011 + C00005 + C00080	NADs
R01869	C00337 + C00003 <=> C00295 + C00080 + C00004	Flavins & NADs
R01866	C00337 + C00006 <=> C00295 + C00005 + C00080	NADs
R03900	C05669 + C00006 <=> C02231 + C00005 + C00080	NADs
R03930	C02366 + C00006 <=> C02796 + C00005 + C00080	NADs
R03251	C01249 + C00003 => C01111 + C00004 + C00080	NADs
R00812	C04091 + C00003 => C00090 + C00004 + C00080	NADs
R04088	C04592 + C00003 => C02923 + C00004 + C00080	NADs
R05354	C07084 + C00003 => C07085 + C00004 + C00080	NADs
R06857	C12837 + C00003 => C05618 + C00004 + C00080	NADs
R07703	C16215 + C00003 => C01606 + C00004 + C00080	NADs
R00978	C00429 + C00006 <=> C00106 + C00005 + C00080	IronSulfurClusters & NADs
R01415	C21028 + C00006 <=> C00178 + C00005 + C00080	IronSulfurClusters & NADs
R08226	C07649 + C00005 + C00080 => C16630 + C00006	IronSulfurClusters & NADs
R01451	C00187 + C00003 => C01164 + C00004 + C00080	NADs
R01456	C00187 + C00006 => C01164 + C00005 + C00080	NADs
R07487	C15783 => C08821	Enzyme
R07492	C15780 => C15781	Enzyme
R02208	C03681 + C00006 => C00410 + C00005 + C00080	NADs
R02497	C03917 + C00006 => C00535 + C00005 + C00080	NADs
R02610	C03238 + C00006 <=> C00599 + C00005 + C00080	NADs
R02892	C03588 + C00006 <=> C00762 + C00005 + C00080	NADs
R07429	C15785 + C00005 + C00080 => C15786 + C00006	NADs
R07447	C15796 + C00005 + C00080 => C15797 + C00006	NADs
R08954	C03205 + C00005 + C00080 => C18040 + C00006	NADs
R10242	C00674 + C00006 => C00280 + C00005 + C00080	NADs
R02391	C00486 + C00003 => C00500 + C00004 + C00080	NADs
R02393	C00486 + C00006 => C00500 + C00005 + C00080	NADs
R00813	C06321 + C00003 => C00090 + C00004 + C00011 + C00080	NADs
R08111	C16478 + C00003 => C16472 + C00004 + C00011 + C00080	NADs
R08112	C16479 + C00003 => C16473 + C00004 + C00011 + C00080	NADs
R08113	C16480 + C00003 => C16473 + C00004 + C00011 + C00080	NADs
R02463	C00517 + C00006 <=> C06123 + C00005 + C00080	NADs
R01505	C04171 + C00003 => C00196 + C00004 + C00080	NADs
R04115	C04314 + C00003 => C03012 + C00004 + C00080	NADs
R06910	C14083 + C00003 => C14084 + C00004 + C00080	NADs
R06931	C14104 + C00003 => C14105 + C00004 + C00080	NADs
R07705	C16203 + C00003 => C16204 + C00004 + C00080	NADs
R09162	C18249 + C00003 => C18250 + C00004 + C00080	NADs
R09183	C18276 + C00003 => C18278 + C00004 + C00080	NADs
R01689	C00246 + C00003 <=> C01771 + C00004 + C00080	Flavins & IronSulfurClusters & NADs
R02252	C05629 + C00003 => C00423 + C00004 + C00080	Flavins & IronSulfurClusters & NADs
R02988	C00846 + C00003 => C02222 + C00004 + C00080	NADs
R02989	C00846 + C00006 => C02222 + C00005 + C00080	NADs
R05355	C06329 + C00004 => C02222 + C00003 + C00698	NADs
R06848	C12835 + 2 C00004 + 2 C00080 => C12836 + C01327 + 2 C00003	NADs
R07781	C16249 + C00004 + C00080 => C02222 + C00003 + C01324	NADs
R09137	C18243 + 2 C00004 + 2 C00080 => C18244 + 2 C00003 + C01327	NADs
R09138	C18243 + 2 C00005 + 2 C00080 => C18244 + 2 C00006 + C01327	NADs
R09223	C18305 + C00004 + C00080 => C18306 + C00003 + C01327	NADs
R09224	C18306 + C00004 + C00080 => C18307 + C00003	NADs
R03845	C02139 + C00006 => C02880 + C00005 + C00080	NADs
R06286	C11832 + C00006 => C11831 + C00005 + C00080	NADs
R04319	C00658 + C00006 <=> C04512 + C00005 + C00080	IronSulfurClusters & Flavins & NADs
R03860	C02151 + C00006 <=> C03677 + C00005	NADs
R00387	C00040 + C00006 <=> C01122 + C00005 + C00080	NADs
R03463	C03750 + C00006 <=> C01273 + C00005 + C00080	NADs
R03787	C03476 + C00003 <=> C01969 + C00004 + C00080	NADs
R00732	C00826 + C00003 => C00082 + C00011 + C00004 + C00080	NADs
R00384	C00040 + C00003 <=> C00658 + C00004 + C00080	NADs
R01171	C00136 + C00003 => C00877 + C00004 + C00080	NADs
R06562	C02920 + C00005 + C00080 => C00786 + C00006	NADs
R06563	C12135 + C00005 + C00080 <=> C10419 + C00006	NADs
R07747	C16226 + C00005 + C00080 => C16227 + C00006	NADs
R07751	C16226 + C00005 + C00080 => C16228 + C00006	NADs
R02954	C02675 + C00006 => C00814 + C00005 + C00080	NADs
R03882	C02771 + C00003 <=> C02206 + C00004 + C00080	NADs
R03883	C02771 + C00006 <=> C02206 + C00005 + C00080	NADs
R04151	C04468 + C00003 => C03164 + C00004 + C00080	NADs
R03763	C20787 + C00003 <=> C08794 + C00004 + C00080	NADs
R03764	C20787 + C00006 <=> C08794 + C00005 + C00080	NADs
R03962	C03567 + C00006 => C02495 + C00005 + C00080	NADs
R01633	C06318 + C00003 => C00230 + C00011 + C00004 + C00080	NADs
R05150	C06319 + C00006 => C06320 + C00005 + C00080	NADs
R05239	C06589 + C00003 => C02526 + C00004 + C00080	NADs
R05241	C06585 + C00003 => C06586 + C00004 + C00080	NADs
R05308	C06719 + C00006 => C02183 + C00005 + C00080	NADs
R05240	C06579 + C00003 => C06580 + C00004 + C00080	NADs
R00402	C00042 + C00003 <=> C00122 + C00004 + C00080	NADs
R05310	C06721 + C00003 <=> C06722 + C00004 + C00080	NADs
R05311	C01063 + C00003 => C06723 + C00004 + C00080	Flavins & NADs
R05275	C04783 + C00003 => C03233 + C00004 + C00080	NADs
R05312	C06726 + C00003 <=> C06725 + C00004 + C00080	NADs
R05313	C06727 + C00003 => C06728 + C00004 + C00080	NADs
R05292	C06729 + C00003 => C06730 + C00011 + C00004 + C00080	NADs
R05293	C06729 + C00006 => C06730 + C00011 + C00005 + C00080	NADs
R05314	C06731 + C00003 => C02923 + C00004 + C00011 + C00080	NADs
R05702	C02029 + C00006 => C00371 + C00005 + C00080	NADs
R02544	C00552 + C00003 <=> C00975 + C00004 + C00080	NADs
R05639	C05108 + C00006 => C11455 + C00005 + C00080	NADs
R07483	C11508 + C00005 + C00080 => C15776 + C00006	NADs
R05641	C01694 + C00006 => C05440 + C00005 + C00080	NADs
R01457	C00187 + C00006 <=> C01802 + C00080 + C00005	NADs
R03689	C01724 + C00005 + C00080 <=> C05109 + C00006	NADs
R05703	C01189 + C00006 <=> C05439 + C00005 + C00080	NADs
R07498	C05437 + C00005 + C00080 <=> C03845 + C00006	NADs
R07499	C05108 + C00005 + C00080 <=> C15915 + C00006	NADs
R07507	C05107 + C00005 + C00080 <=> C01164 + C00006	NADs
R05879	C11809 + C00006 => C11808 + C00005 + C00080	NADs
R07349	C15596 + C00003 <=> C15597 + C00004 + C00080	IronSulfurClusters & NADs
R07350	C15596 + C00006 <=> C15597 + C00005 + C00080	IronSulfurClusters & NADs
R06272	C11832 + C00005 + C00080 => C02139 + C00006	NADs
R06896	C11831 + C00005 + C00080 => C02880 + C00006	NADs
R03947	C02463 + C00003 => C05778 + C00004 + C00080	NADs
R00733	C00826 + C00006 => C00082 + C00011 + C00005 + C00080	NADs
R00385	C00040 + C00006 => C00605 + C00005 + C00080	Flavins & NADs
R01278	C00154 + C00006 => C05272 + C00005 + C00080	Flavins & NADs
R03776	C01944 + C00006 => C05276 + C00005 + C00080	Flavins & NADs
R03856	C01832 + C00006 => C03221 + C00005 + C00080	Flavins & NADs
R03989	C02593 + C00006 => C05273 + C00005 + C00080	Flavins & NADs
R04753	C05274 + C00006 => C05275 + C00005 + C00080	Flavins & NADs
R06985	C05271 + C00005 + C00080 => C05270 + C00006	Flavins & NADs
R06419	C09893 + C00005 + C00080 => C00843 + C00006	NADs
R06420	C09893 + C00005 + C00080 => C11952 + C00006	NADs
R06417	C02485 + C00005 + C00080 => C11951 + C00006	NADs
R02063	C00353 + 3 C00080 + 3 C00005 => C05427 + 3 C00006	NADs
R00919	C00100 + C00006 => C00894 + C00005 + C00080	C00038 & NADs
R09291	C18026 + C00006 => C00877 + C00011 + C00005 + C00080	NADs
R09738	C00136 + C00006 => C00877 + C00005 + C00080	C00038 & NADs
R06784	C11588 + C00003 => C04044 + C00004 + C00080	NADs
R06785	C12622 + C00003 => C12623 + C00004 + C00080	NADs
R01403	C00173 + C00003 <=> C00693 + C00004 + C00080	NADs
R04429	C05745 + C00003 <=> C04246 + C00004 + C00080	NADs
R04724	C05223 + C00003 <=> C05758 + C00004 + C00080	NADs
R04955	C05749 + C00003 <=> C05748 + C00004 + C00080	NADs
R04958	C05752 + C00003 <=> C05751 + C00004 + C00080	NADs
R04961	C05755 + C00003 <=> C05754 + C00004 + C00080	NADs
R04966	C05761 + C00003 <=> C05760 + C00004 + C00080	NADs
R04969	C05764 + C00003 <=> C05763 + C00004 + C00080	NADs
R07765	C16221 + C00004 + C00080 <=> C04088 + C00003	NADs
R10075	C20325 + C00006 <=> C20308 + C00005 + C00080	NADs
R10161	C00100 + C00003 => C00894 + C00004 + C00080	Flavins & NADs
R02872	C03428 + C00005 + C00080 => C00013 + C00751 + C00006	NADs
R10194	C20432 + C00006 + C00013 <=> C03428 + C00005 + C00080	NADs
R03191	C01050 + C00003 => C04631 + C00004 + C00080	Flavins & NADs
R03192	C01050 + C00006 => C04631 + C00005 + C00080	Flavins & NADs
R07888	C16327 + C00016 => C16328 + C01352	Flavins
R07892	C16331 + C00016 => C16332 + C01352	Flavins
R07896	C16335 + C00016 => C16336 + C01352	Flavins
R07934	C16168 + C00016 => C16374 + C01352	Flavins
R07950	C16172 + C00016 => C16387 + C01352	Flavins
R10660	C00122 + C03576 + C04628 <=> C00042 + C04832	IronSulfurClusters & Flavins
R09489	C01079 + 3 C00828 => C02191 + 3 C05819	Quinones
R04786	C05413 + C00028 => C05414 + C00030	Enzyme
R09652	C05421 + 2 C02061 <=> C19764 + 2 C16693	Other_quinones
R09653	C05421 + C02061 <=> C19765 + C16693	Other_quinones
R09654	C19765 + C02061 => C19764 + C16693	Other_quinones
R03164	C01020 + C00138 => C04226 + C00139	IronSulfurClusters & Flavins
R10331	C20518 + C00028 => C04638 + C00030	Flavins
R11519	C02880 + 2 C00139 => C11831 + 2 C00138 + 2 C00080	Enzyme
R11531	C21441 + 2 C00139 + C00008 + C00009 <=> C11832 + 2 C00138 + C00002 + C00001 + 2 C00080	C00002
R09053	C02139 + 2 C00138 + C00002 + C00001 + 2 C00080 => C18152 + 2 C00139 + C00008 + C00009	IronSulfurClusters & C00002
R09060	C18154 + 2 C00138 + C00002 + C00001 + 2 C00080 => C18153 + 2 C00139 + C00008 + C00009	IronSulfurClusters & C00002
R05818	C00500 + C00138 => C11630 + C00139	Enzyme
R05819	C11630 + C00138 => C05912 + C00139	Enzyme
R05817	C00500 + 4 C00138 => C05786 + 4 C00139	Enzyme
R09491	C05912 + 2 C00139 => C00500 + 2 C00138	Enzyme
R06282	C02139 + C00139 + 2 C00008 + 2 C00009 => C02880 + C00138 + 2 C00002 + 2 C00001	IronSulfurClusters & C00002
R00283	C00028 + C00014 + C00001 + 2 C00009 + 2 C00008 <=> C00192 + C00030 + 2 C00002 + 2 C00001	IronSulfurClusters & Flavins & C00002
R02451	C00512 + C00138 + 2 C00002 + 2 C00001 => C06322 + C00139 + 2 C00009 + 2 C00008	IronSulfurClusters & Flavins & C00002
R05316	C02949 + C00138 => C00512 + C00139 + C00001	Molybdopterin & IronSulfurClusters & Flavins
R01175	C00136 + C00016 <=> C01352 + C00877	Flavins
R04751	C05270 + C00016 => C05271 + C01352	Flavins
R02661	C00630 + C00028 <=> C03460 + C00030	Flavins
R03172	C15980 + C00028 <=> C03345 + C00030	Flavins
R01178	C20675 + C04253 <=> C20676 + C04570	IronSulfurClusters Flavins
R09252	C09811 + C04253 <=> C06322 + C04570	Flavins
R10601	C09823 + C04253 <=> C09811 + C04570	Flavins
R09293	C18324 + C04253 => C06028 + C04570	Flavins
R11600	C20749 + C04253 <=> C20748 + C04570	Flavins
R06747	C12470 + 2 C04253 <=> C12483 + 2 C04570	Enzyme
R07653	C16144 + 3 C00016 => C16145 + 3 C01352	Flavins
R09690	C16144 + 4 C00016 <=> C19797 + 4 C01352	Flavins
R09719	C16144 + C00016 <=> C19840 + C01352	Flavins
R09744	C19840 + C00016 <=> C19841 + C01352	Flavins
R09745	C19841 + C00016 <=> C16145 + C01352	Flavins
R09746	C16145 + C00016 => C19797 + C01352	Flavins
R05584	C09817 + 2 C04253 => C09818 + 2 C04570	Flavins
R04096	C02939 + C04253 <=> C03069 + C04570	Flavins
R03169	C01033 + C04253 <=> C03345 + C04570 + C00080	Enzyme
R02487	C00527 + C00016 => C01352 + C00877 + C00011	Flavins
R02488	C00527 + C04253 => C00877 + C04570 + C00011	Flavins
R10074	C00527 + C04253 <=> C02411 + C04570	Flavins
R04095	C02939 + C00016 <=> C03069 + C01352	Flavins
R00924	C00100 + C00016 <=> C01352 + C00894	Flavins
R04432	C04253 + C00100 <=> C04570 + C00894	Flavins
R01279	C00154 + C00016 => C05272 + C01352	Flavins
R03777	C01944 + C00016 => C05276 + C01352	Flavins
R03857	C01832 + C00016 => C03221 + C01352	Flavins
R03990	C02593 + C00016 => C05273 + C01352	Flavins
R04754	C05274 + C00016 => C05275 + C01352	Flavins
R00392	C00040 + C04253 <=> C00605 + C04570	Flavins
R01867	C00337 + C00122 <=> C00295 + C00042	IronSulfurClusters Flavins
R06895	C03263 + 2 C00019 => C01079 + 2 C00011 + 2 C00073 + 2 C05198	IronSulfurClusters & C00019
R05459	C06570 + C00876 => C03206 + C01080	Flavins
R09192	C06624 + C00876 => C18296 + C01080	Flavins
R03173	C01033 + C00028 <=> C03345 + C00030	Flavins
R02234	C00414 + C00028 <=> C02395 + C00030	Enzyme
R05151	C06323 + C00028 + C00001 <=> C06324 + C00030	Flavins
R05152	C06413 + C00028 + C00001 <=> C06415 + C00030	Molybdopterin & IronSulfurClusters & Flavins
R03687	C06325 + C00028 + C00001 <=> C01717 + C00030	Enzyme
R05183	C06414 + C00028 + C00001 <=> C16715 + C00030	Enzyme
R07163	C15492 + C00028 => C00473 + C00030	Enzyme
R09559	C18054 + C00061 => C19686 + C01847	IronSulfurClusters & Flavins
R06372	C11383 + C00030 => C11412 + C00028	Enzyme
R06373	C01767 + C00030 => C11398 + C00028	Enzyme
R09659	C05430 + 2 C00028 <=> C05432 + 2 C00030	Flavins
R07520	C19795 + C00028 => C15874 + C00030	Enzyme
R07523	C15878 => C15879	Enzyme
R07534	C15892 => C15898	Enzyme
R04787	C05414 + C00028 => C05430 + C00030	Flavins
R09692	C05421 + C00028 <=> C05414 + C00030	Flavins
R09691	C05421 + 3 C00028 <=> C05431 + 3 C00030	Flavins
R09693	C05421 + 2 C00028 <=> C05430 + 2 C00030	Flavins
R09716	C05421 + 4 C00028 <=> C05432 + 4 C00030	Flavins
R05579	C00527 + C00028 => C02411 + C00030	Flavins
R10330	C20522 + C00028 => C00785 + C00030	Flavins
R11654	C21526 + C00030 <=> C21527 + C00028	Flavins
R03748	C01876 + C00028 <=> C02941 + C00030	Flavins
R09884	C00280 + C00028 => C20144 + C00030	Flavins
R01834	C00674 + C00028 => C00280 + C00030	Flavins
R02643	C02940 + C00028 <=> C00619 + C00030	Flavins
R04827	C17339 + C00030 <=> C05458 + C00028	Flavins
R02215	C05479 + C00028 <=> C00410 + C00030	Enzyme
R02219	C00410 + C00005 + C00080 <=> C05479 + C00006	NADs
R02642	C02797 + C00028 <=> C00619 + C00030	Enzyme
R02987	C00845 + C00028 + C00001 => C03724 + C00030	Flavins
R03349	C01186 + C00001 + C00003 <=> C03656 + C00014 + C00004 + C00080	NADs
R04200	C03943 + C00001 + C00003 <=> C03341 + C00014 + C00004 + C00080	NADs
R04201	C03943 + C00006 + C00001 <=> C03341 + C00005 + C00014 + C00080	NADs
R04687	C05161 + C00001 + C00003 <=> C05825 + C00014 + C00004 + C00080	NADs
R04688	C05161 + C00001 + C00006 <=> C05825 + C00014 + C00005 + C00080	NADs
R00093	2 C00025 + C00003 => C00064 + C00026 + C00004 + C00080	NADs
R00445	C00047 + C00003 <=> C04092 + C00014 + C00004 + C00080	NADs
R02755	C00680 + C00006 + C00001 <=> C03871 + C00014 + C00005 + C00080	NADs
R01584	C02721 + C00001 + C00006 <=> C00022 + C00218 + C00005 + C00080	NADs
R00446	C00047 + C00003 + C00001 => C04076 + C00004 + C00014 + C00080	NADs
R10054	C00047 + C00003 <=> C00450 + C00004 + C00080 + C00014	NADs
R00675	C00078 + C00003 + C00001 <=> C00331 + C00014 + C00004 + C00080	NADs
R00676	C00078 + C00006 + C00001 <=> C00331 + C00014 + C00005 + C00080	NADs
R00243	C00025 + C00003 + C00001 <=> C00026 + C00014 + C00004 + C00080	NADs
R00688	C00079 + C00001 + C00003 <=> C00166 + C00014 + C00004 + C00080	NADs
R09830	C00082 + C00001 + C00003 <=> C01179 + C00014 + C00004 + C00080	NADs
R07164	C00049 + C00001 + C00003 <=> C00036 + C00014 + C00004 + C00080	NADs
R07165	C00049 + C00001 + C00006 <=> C00036 + C00014 + C00005 + C00080	NADs
R07407	C00049 + C00006 => C05840 + C00005 + C00080	NADs
R07410	C00049 + C00003 => C05840 + C00004 + C00080	NADs
R01434	C00183 + C00001 + C00003 <=> C00141 + C00014 + C00004 + C00080	NADs
R08569	C16850 + C00001 + C00003 => C00944 + C00014 + C00004 + C00080	NADs
R11031	C03771 + C00004 + C00080 + C00014 => C00062 + C00003 + C00001	NADs
R11032	C03771 + C00005 + C00080 + C00014 => C00062 + C00006 + C00001	NADs
R01258	C00151 + C00003 + C00001 <=> C00161 + C00014 + C00004 + C00080	NADs
R00581	C00065 + C00003 + C00001 <=> C00168 + C00014 + C00004 + C00080	NADs
R01212	C00183 + C00006 + C00001 <=> C00141 + C00014 + C00005 + C00080	NADs
R01088	C00123 + C00001 + C00003 <=> C00233 + C00014 + C00004 + C00080	NADs
R02196	C00407 + C00003 + C00001 => C00671 + C00014 + C00004 + C00080	NADs
R00364	C00037 + C00001 + 2 C00125 => C00048 + C00014 + 2 C00126 + 2 C00080	Enzyme
R03425	C00037 + C02051 => C01242 + C00011	C00018 C16241
R01374	C02265 + C00001 + C15602 => C00166 + C00014 + C15603	Flavins & Quinones
R09493	C00405 + C00001 + C15602 <=> C00161 + C00014 + C15603	Flavins & Quinones
R00021	2 C00025 + 2 C00139 => C00064 + C00026 + 2 C00138 + 2 C00080	IronSulfurClusters & Flavins
R10086	C00025 + 2 C00139 + C00001 <=> C00014 + C00026 + 2 C00138 + 2 C00080	IronSulfurClusters & Flavins
R00606	C00218 + C00001 + 2 C19671 => C00067 + C00014 + 2 C19672 + 2 C00080	TTQ
R02612	C05332 + C00001 + C00028 <=> C00601 + C00014 + C00030	TTQ
R07167	C00245 + C00001 + C00028 <=> C00593 + C00014 + C00030	Enzyme
R00374	C00037 + 2 C00028 <=> C00177 + C00011 + 2 C00030 + C00080	Flavins
R05704	C00037 + 2 C00028 => C01326 + C00011 + 2 C00030	Flavins
R01342	C05167 + C00001 + C00028 <=> C00161 + C00014 + C00030	Flavins
R07166	C00405 + C00001 + C00028 <=> C00161 + C00014 + C00030	Flavins
R11016	C00792 + C00028 <=> C21026 + C00030	Flavins
R11018	C00792 + C00028 + C00001 => C03771 + C00014 + C00030	Flavins
R01249	C00148 + C00006 => C03564 + C00005 + C00080	NADs
R02203	C00408 + C00006 => C04092 + C00005 + C00080	NADs
R01246	C00148 + C00003 => C03564 + C00004 + C00080	NADs
R02201	C00408 + C00003 => C04092 + C00004 + C00080	NADs
R02315	C00449 + C00006 + C00001 <=> C00025 + C04076 + C00005 + C00080	NADs
R00562	C04137 + C00003 + C00001 <=> C00062 + C00022 + C00004 + C00080	NADs
R00452	C04020 + C00006 + C00001 <=> C00047 + C00022 + C00005 + C00080	NADs
R00398	C03210 + C00003 + C00001 <=> C00041 + C00022 + C00004 + C00080	NADs
R03614	C01575 + C00003 => C04351 + C00004 + C00080	NADs
R00563	C01682 + C00006 + C00001 <=> C00062 + C00026 + C00005 + C00080	NADs
R01248	C00148 + C00003 <=> C03912 + C00004 + C00080	C00305 & NADs
R01251	C00148 + C00006 <=> C03912 + C00005 + C00080	C00305 & NADs
R03291	C01157 + C00003 => C04281 + C00004 + C00080	C00305 & NADs
R03293	C01157 + C00006 => C04281 + C00005 + C00080	C00305 & NADs
R00368	C03790 + C00003 + C00001 <=> C00037 + C00022 + C00004 + C00080	NADs
R01683	C01616 + C00003 + C00001 <=> C00245 + C00022 + C00004 + C00080	NADs
R00666	C04210 + C00006 + C00001 <=> C00077 + C00022 + C00005 + C00080	NADs
R04339	C03901 + C00003 <=> C04445 + C00004 + C00080	NADs
R04340	C03901 + C00006 <=> C04445 + C00005 + C00080	NADs
